original_id,original_name,original_tweeter,retweet_id,retweet_time,retweeter,retweeter_name
1201244243509035009,Green Bay Packers,35865630,1201254776639565825,2019-12-01 21:40:31,3106890116,ric
1201252959633457153,Green Bay Packers,35865630,1201254772923346946,2019-12-01 21:40:30,853724868,RisK Devhs
1201254591616212992,Green Bay Packers,35865630,1201254771803525122,2019-12-01 21:40:30,1158233796183044096,Mackenzie Cain
1201254591616212992,Green Bay Packers,35865630,1201254771497160704,2019-12-01 21:40:30,2364447558,Teazy
1201244243509035009,Green Bay Packers,35865630,1201254762332557312,2019-12-01 21:40:28,2463832862,Alex Le❌❌on
1201250994106974208,Green Bay Packers,35865630,1201254761716170753,2019-12-01 21:40:28,3068852509,Kenny p💚💛🍹♌
1201252959633457153,Green Bay Packers,35865630,1201254750974599175,2019-12-01 21:40:25,1061431612557139968,Spencer Harrison
1201246593355321346,NFL,19426551,1201254745442258949,2019-12-01 21:40:24,145358471,En la Cancha Radio
1201244243509035009,Green Bay Packers,35865630,1201254740799213568,2019-12-01 21:40:23,178061745,"Kyle Wehr, MBA"
1201250994106974208,Green Bay Packers,35865630,1201254740790796289,2019-12-01 21:40:23,2728631711,haley schievelbein
1201244243509035009,Green Bay Packers,35865630,1201254740681773056,2019-12-01 21:40:23,2300483658,Marcos Flores
1201250994106974208,Green Bay Packers,35865630,1201254736554409985,2019-12-01 21:40:22,844264958,Shana🍍🏳️‍🌈
1201244580303249408,Mad Dad,2369205487,1201254733450641408,2019-12-01 21:40:21,58283347,ICU
1201250994106974208,Green Bay Packers,35865630,1201254727436124161,2019-12-01 21:40:19,236222788,Papi freny
1201208136989892610,Green Bay Packers,35865630,1201254718288224256,2019-12-01 21:40:17,850510506,JayDaDarkskin 🏆
1201250994106974208,Green Bay Packers,35865630,1201254708968591360,2019-12-01 21:40:15,139569107,Ryan
1201244243509035009,Green Bay Packers,35865630,1201254703453081600,2019-12-01 21:40:14,822250252698669056,william!
1201254591616212992,Green Bay Packers,35865630,1201254701905383430,2019-12-01 21:40:13,2737917682,Kenneth
1201244243509035009,Green Bay Packers,35865630,1201254693361586182,2019-12-01 21:40:11,756008988,WarGreymon
1201254591616212992,Green Bay Packers,35865630,1201254692359200774,2019-12-01 21:40:11,752635736453619713,D❄️
1201244580303249408,Mad Dad,2369205487,1201254673677574144,2019-12-01 21:40:07,991482360842534912,Anonagain3
1201250994106974208,Green Bay Packers,35865630,1201254672356401153,2019-12-01 21:40:06,1497231260,nano
1201244243509035009,Green Bay Packers,35865630,1201254667780591616,2019-12-01 21:40:05,67947617,Minshew Rodgers (9-3)
1201250994106974208,Green Bay Packers,35865630,1201254658284670978,2019-12-01 21:40:03,75103656,grant
1201239640914702339,Green Bay Packers,35865630,1201254652282585089,2019-12-01 21:40:01,3352503227,Alex Meissner
1201253277263900672,Green Bay Packers,35865630,1201254646880313344,2019-12-01 21:40:00,1187742787397140481,👑 Behind The 📸™️
1201244243509035009,Green Bay Packers,35865630,1201254646700003328,2019-12-01 21:40:00,346914782,Annie M
1201219590551932928,New York Giants,240734425,1201254643239514112,2019-12-01 21:39:59,2161788744,2-14 Gaints
1201246760271781889,Green Bay Packers,35865630,1201254643189321728,2019-12-01 21:39:59,190100610,9-3 🧀
1201254035023466496,Cheesehead TV,11090842,1201254634339348480,2019-12-01 21:39:57,16953393,Aaron Nagler
1201250994106974208,Green Bay Packers,35865630,1201254632154107904,2019-12-01 21:39:57,156727365,Tori
1201252530900127750,Cream City Central,3403366834,1201254627469144064,2019-12-01 21:39:56,706473054,Nick T Adams
1201254591616212992,Green Bay Packers,35865630,1201254622243016707,2019-12-01 21:39:54,243975557,Greg Robinson
1201254591616212992,Green Bay Packers,35865630,1201254616803037189,2019-12-01 21:39:53,1149490498882510851,kovac kidd Jr.
1201254591616212992,Green Bay Packers,35865630,1201254614076723202,2019-12-01 21:39:52,420100937,RIP Granny ❤️
1201241064801292294,GBP Daily,4656272179,1201254607953039362,2019-12-01 21:39:51,3352503227,Alex Meissner
1201244243509035009,Green Bay Packers,35865630,1201254599371427843,2019-12-01 21:39:49,236128391,Polly Papaya
1201244243509035009,Green Bay Packers,35865630,1201254599228895232,2019-12-01 21:39:49,25671796,Just Vicky 🏳️‍🌈
1201244243509035009,Green Bay Packers,35865630,1201254597949558785,2019-12-01 21:39:49,2480946468,SnakeSound222 (Packers 9-3) #GoPackGo
1201244243509035009,Green Bay Packers,35865630,1201254596225720323,2019-12-01 21:39:48,190772506,Antonio Giovanni
1201252959633457153,Green Bay Packers,35865630,1201254595894349824,2019-12-01 21:39:48,1642435986,Jon
1201250994106974208,Green Bay Packers,35865630,1201254587350560773,2019-12-01 21:39:46,784869015940370432,vault 7 america
1201243246036471811,GBP Daily,4656272179,1201254581822509056,2019-12-01 21:39:45,2782747070,Terry D Henderson Sr
1201246593355321346,NFL,19426551,1201254579062661120,2019-12-01 21:39:44,190772506,Antonio Giovanni
1201244243509035009,Green Bay Packers,35865630,1201254568178454532,2019-12-01 21:39:41,826634210014273536,Trinity 🦄
1201250994106974208,Green Bay Packers,35865630,1201254565024284676,2019-12-01 21:39:41,1134381931314012161,Jaz
1201250994106974208,Green Bay Packers,35865630,1201254557663322114,2019-12-01 21:39:39,236128391,Polly Papaya
1201244243509035009,Green Bay Packers,35865630,1201254556941860864,2019-12-01 21:39:39,56827238,"Ryan T. Mackman, MBA, MHA"
1201243246036471811,GBP Daily,4656272179,1201254552621715456,2019-12-01 21:39:38,2975685790,JULIO💔🥀
1201250185885757441,Green Bay Packers,35865630,1201254545931874304,2019-12-01 21:39:36,25671796,Just Vicky 🏳️‍🌈
1201249801624530945,NFL,19426551,1201254542232444934,2019-12-01 21:39:35,190772506,Antonio Giovanni
1201252959633457153,Green Bay Packers,35865630,1201254536779878400,2019-12-01 21:39:34,236128391,Polly Papaya
1201250994106974208,Green Bay Packers,35865630,1201254533428662277,2019-12-01 21:39:33,25671796,Just Vicky 🏳️‍🌈
1201235098999443466,Green Bay Packers,35865630,1201254531193065472,2019-12-01 21:39:33,56827238,"Ryan T. Mackman, MBA, MHA"
1201252959633457153,Green Bay Packers,35865630,1201254523731185665,2019-12-01 21:39:31,889205189038686208,donny
1201244243509035009,Green Bay Packers,35865630,1201254523559403522,2019-12-01 21:39:31,55911564,Courtney Lapehn
1201253277263900672,Green Bay Packers,35865630,1201254519788769281,2019-12-01 21:39:30,236128391,Polly Papaya
1201244243509035009,Green Bay Packers,35865630,1201254519537111043,2019-12-01 21:39:30,737625940822523904,Lindslay💋
1201249708082991104,NFL GameDay,352499224,1201254506723512325,2019-12-01 21:39:27,1242977138,e.o
1201244243509035009,Green Bay Packers,35865630,1201254499555266560,2019-12-01 21:39:25,702408787152474113,ev
1201234547397935105,NFL,19426551,1201254499270176768,2019-12-01 21:39:25,1711030058,Alex
1201244243509035009,Green Bay Packers,35865630,1201254499009974273,2019-12-01 21:39:25,1922314717,Alex
1201250994106974208,Green Bay Packers,35865630,1201254495365275649,2019-12-01 21:39:24,190100610,9-3 🧀
1201246593355321346,NFL,19426551,1201254492949270528,2019-12-01 21:39:24,20403577,kat™️
1201244243509035009,Green Bay Packers,35865630,1201254492865363968,2019-12-01 21:39:23,1888742094,Lou Lou
1201244243509035009,Green Bay Packers,35865630,1201254487664549889,2019-12-01 21:39:22,222693525,Tre Larkins
1201244243509035009,Green Bay Packers,35865630,1201254484166529025,2019-12-01 21:39:21,606015108,Jeni Ward
1201246593355321346,NFL,19426551,1201254451736170496,2019-12-01 21:39:14,1542751591,J E D
1201244243509035009,Green Bay Packers,35865630,1201254446933725184,2019-12-01 21:39:13,899432998411673600,laila d :)
1201233946526265345,Giants Fans Online,906265179545112576,1201254445809643524,2019-12-01 21:39:12,3601798042,Gipper1981
1201249801624530945,NFL,19426551,1201254429275459585,2019-12-01 21:39:08,820861232743731200,JYD
1201245290449317888,GBP Daily,4656272179,1201254428390633478,2019-12-01 21:39:08,849986280,LEGEND🧛🏿‍♂️
1201222572353949697,New York Giants,240734425,1201254424087166976,2019-12-01 21:39:07,1963180543,Chris Jericho Stan Account🌲
1201249801624530945,NFL,19426551,1201254424028430336,2019-12-01 21:39:07,796569229637992448,JC
1201244243509035009,Green Bay Packers,35865630,1201254416810160128,2019-12-01 21:39:05,2528480238,Melissa Rangel
1201239751493390336,GBP Daily,4656272179,1201254416160043008,2019-12-01 21:39:05,320064680,12/19♐JUICE😈
1201209087737892865,Green Bay Packers,35865630,1201254403191164928,2019-12-01 21:39:02,2916391719,mary
1201252530900127750,Cream City Central,3403366834,1201254394051739649,2019-12-01 21:39:00,507792369,Tyler Daniel 9-3
1201244243509035009,Green Bay Packers,35865630,1201254384266444800,2019-12-01 21:38:58,3259503600,𝔸 𝕃 𝔼 𝕏 ✞
1201246593355321346,NFL,19426551,1201254382018453506,2019-12-01 21:38:57,177771702,Jay Arsenault
1201250994106974208,Green Bay Packers,35865630,1201254380160323585,2019-12-01 21:38:57,1518549278,S7ephen!!
1201244243509035009,Green Bay Packers,35865630,1201254375345315843,2019-12-01 21:38:55,1002659543317348354,Ted Bryant
1201244243509035009,Green Bay Packers,35865630,1201254367837458432,2019-12-01 21:38:54,1112739414,Syd
1201234547397935105,NFL,19426551,1201254361088659456,2019-12-01 21:38:52,1963180543,Chris Jericho Stan Account🌲
1201246593355321346,NFL,19426551,1201254356718379008,2019-12-01 21:38:51,2149825866,∆ղղ∆
1201249801624530945,NFL,19426551,1201254333393887232,2019-12-01 21:38:45,177771702,Jay Arsenault
1201250994106974208,Green Bay Packers,35865630,1201254309456994309,2019-12-01 21:38:40,3428972595,♟
1201250994106974208,Green Bay Packers,35865630,1201254304394297344,2019-12-01 21:38:39,1033361288313810944,Gio
1201244243509035009,Green Bay Packers,35865630,1201254295653339139,2019-12-01 21:38:36,909447482396102658,Samuel Bribiesca Gómez
1201253277263900672,Green Bay Packers,35865630,1201254289886216192,2019-12-01 21:38:35,790918863974051840,Cynthia
1201239630181474304,LA LIGA | FANTASY NFL,347932329,1201254279924850688,2019-12-01 21:38:33,1139933228234674177,Eduany
1201244243509035009,Green Bay Packers,35865630,1201254279627104257,2019-12-01 21:38:33,870791763987910656,Woody🇺🇸
1201244243509035009,Green Bay Packers,35865630,1201254270890369026,2019-12-01 21:38:31,190100610,9-3 🧀
1201244580303249408,Mad Dad,2369205487,1201254265592909825,2019-12-01 21:38:29,791054528581959680,🅰️merican🇺🇸Girl
1201249801624530945,NFL,19426551,1201254265341317120,2019-12-01 21:38:29,828178050,jorr🌎✨
1201244243509035009,Green Bay Packers,35865630,1201254263906799617,2019-12-01 21:38:29,56579871,Keith Terry 🏀
1201244243509035009,Green Bay Packers,35865630,1201254248849129472,2019-12-01 21:38:25,2396560598,Justin Christensen
1201244243509035009,Green Bay Packers,35865630,1201254244982165506,2019-12-01 21:38:24,27720795,Rachel McGinty 💗🦋
1201250994106974208,Green Bay Packers,35865630,1201254229295284225,2019-12-01 21:38:21,848553828,LeBor
1201244580655403008,Mad Dad,2369205487,1201254227584131072,2019-12-01 21:38:20,791054528581959680,🅰️merican🇺🇸Girl
1201246593355321346,NFL,19426551,1201254226149593088,2019-12-01 21:38:20,1963180543,Chris Jericho Stan Account🌲
1201244243509035009,Green Bay Packers,35865630,1201254220416135170,2019-12-01 21:38:19,224466014,Laura James
1201195075075760128,cynthia frelund,304593201,1201254216226000896,2019-12-01 21:38:18,1242977138,e.o
1201253553018408960,Will Presti,1944881082,1201254203336859648,2019-12-01 21:38:14,3107938812,Midweek @WillPresti
1201250994106974208,Green Bay Packers,35865630,1201254178871562247,2019-12-01 21:38:09,336826556,Jeremy Murray
1201250994106974208,Green Bay Packers,35865630,1201254150731976705,2019-12-01 21:38:02,840745039,Pavel Kotecha
1201250994106974208,Green Bay Packers,35865630,1201254147544113152,2019-12-01 21:38:01,601532721,F. Saint
1201244243509035009,Green Bay Packers,35865630,1201254147145773059,2019-12-01 21:38:01,127093718,🌻🌹
1201250994106974208,Green Bay Packers,35865630,1201254146340339712,2019-12-01 21:38:01,1343365800,Colin Anaya
1201244243509035009,Green Bay Packers,35865630,1201254140988600320,2019-12-01 21:38:00,850540146,erin
1201252128414552064,Mad Dad,2369205487,1201254139696762880,2019-12-01 21:37:59,897512029883445248,Cheryl Lacy
1201244243509035009,Green Bay Packers,35865630,1201254127327563777,2019-12-01 21:37:56,2255523158,MIKEY.
1201244243509035009,Green Bay Packers,35865630,1201254112420982784,2019-12-01 21:37:53,521969466,KILLER B
1201252128091561984,Mad Dad,2369205487,1201254112416948230,2019-12-01 21:37:53,897512029883445248,Cheryl Lacy
1201252959633457153,Green Bay Packers,35865630,1201254107778039809,2019-12-01 21:37:52,142075953,Rahsaan
1201250994106974208,Green Bay Packers,35865630,1201254095467753473,2019-12-01 21:37:49,58927990,Ali Habib Baransel
1201252128637018113,Mad Dad,2369205487,1201254094914179072,2019-12-01 21:37:49,897512029883445248,Cheryl Lacy
1201249801624530945,NFL,19426551,1201254085669871616,2019-12-01 21:37:46,1526257436,D $weez
1201250994106974208,Green Bay Packers,35865630,1201254081186160641,2019-12-01 21:37:45,2304129822,💙 bub 💚
1201243246036471811,GBP Daily,4656272179,1201254075834257408,2019-12-01 21:37:44,4800374959,FAW
1201206649513553922,New York Giants,240734425,1201254071589593088,2019-12-01 21:37:43,960920176228274176,Mike Foley
1201249801624530945,NFL,19426551,1201254063674839040,2019-12-01 21:37:41,1963180543,Chris Jericho Stan Account🌲
1201209087737892865,Green Bay Packers,35865630,1201254059451154433,2019-12-01 21:37:40,721568736809910272,Baur
1201222572353949697,New York Giants,240734425,1201254046872543233,2019-12-01 21:37:37,1115509724,Jim Hunter
1201239751493390336,GBP Daily,4656272179,1201254046591418369,2019-12-01 21:37:37,2375052739,mario Guevara
1201253277263900672,Green Bay Packers,35865630,1201254044142120960,2019-12-01 21:37:37,375944154,Andre....🧀Packers(9-3)🧀
1201253277263900672,Green Bay Packers,35865630,1201254039008231424,2019-12-01 21:37:35,297838721,Jocelyn Dawson
1201244243509035009,Green Bay Packers,35865630,1201254036080603137,2019-12-01 21:37:35,1130312268133076992,Burton
1201245264478195713,IKE Packers,889299850730319872,1201254031945019395,2019-12-01 21:37:34,1158523786125283328,Jacob Szczap
1201250994106974208,Green Bay Packers,35865630,1201254020976988160,2019-12-01 21:37:31,859391745133613057,Lucas José Martínez 🇵🇾
1201226056214167554,Green Bay Packers,35865630,1201254020452503552,2019-12-01 21:37:31,850510506,JayDaDarkskin 🏆
1201244243509035009,Green Bay Packers,35865630,1201254019521372160,2019-12-01 21:37:31,344338790,Natalie Bodette
1201244243509035009,Green Bay Packers,35865630,1201254019290861570,2019-12-01 21:37:31,2956620951,Pam Zimmerman
1201247875834925056,Guilherme Behs,72421158,1201254019110445057,2019-12-01 21:37:31,958126157945278464,packers sem grau (9-3) 🧀
1201246593355321346,NFL,19426551,1201254017935921153,2019-12-01 21:37:30,909447482396102658,Samuel Bribiesca Gómez
1201239640914702339,Green Bay Packers,35865630,1201254016988041221,2019-12-01 21:37:30,3227923614,Daniel DeLaRosa
1201250994106974208,Green Bay Packers,35865630,1201254005793591296,2019-12-01 21:37:27,38304765,🏃 🚴🏊 @zoreio 🔺
1201239115473342464,Green Bay Packers,35865630,1201254001574121474,2019-12-01 21:37:26,1029032468429586438,Tom Elliott 🇳🇱
1201244580303249408,Mad Dad,2369205487,1201253995353784321,2019-12-01 21:37:25,81399888,🇺🇸🤔🇺🇸 MSTRISH KAG
1201253277263900672,Green Bay Packers,35865630,1201253977750491136,2019-12-01 21:37:21,405308978,JCGC
1201245290449317888,GBP Daily,4656272179,1201253973476302848,2019-12-01 21:37:20,2375052739,mario Guevara
1201249801624530945,NFL,19426551,1201253972071403520,2019-12-01 21:37:19,44204119,Jelly
1201250994106974208,Green Bay Packers,35865630,1201253970460774402,2019-12-01 21:37:19,1099308858,Tim Menke
1201222572353949697,New York Giants,240734425,1201253968099364866,2019-12-01 21:37:18,861771632863580160,lulu
1201244243509035009,Green Bay Packers,35865630,1201253956036505602,2019-12-01 21:37:15,395964142,🏧🌬
1201252959633457153,Green Bay Packers,35865630,1201253926110150658,2019-12-01 21:37:08,177771702,Jay Arsenault
1201235098999443466,Green Bay Packers,35865630,1201253923849326592,2019-12-01 21:37:08,3139412353,Tyler Larson
1201244243509035009,Green Bay Packers,35865630,1201253921962020864,2019-12-01 21:37:07,1909159147,G$🎅🏾
1201250994106974208,Green Bay Packers,35865630,1201253917461549056,2019-12-01 21:37:06,1187696755,José Arturo Cerón
1201244243509035009,Green Bay Packers,35865630,1201253913795735565,2019-12-01 21:37:05,31117959,Mesha Mac
1201250994106974208,Green Bay Packers,35865630,1201253910066929664,2019-12-01 21:37:05,177771702,Jay Arsenault
1201250994106974208,Green Bay Packers,35865630,1201253891838480384,2019-12-01 21:37:00,1491723498,Pat Eufrasio
1201244243509035009,Green Bay Packers,35865630,1201253883764457473,2019-12-01 21:36:58,18267427,Melissa Nelson❄
1201249801624530945,NFL,19426551,1201253876848087041,2019-12-01 21:36:57,919928058,terrified peloton lady
1201246760271781889,Green Bay Packers,35865630,1201253875275177985,2019-12-01 21:36:56,21684587,Rob McMahon 🏈🧀
1201226056214167554,Green Bay Packers,35865630,1201253870606921728,2019-12-01 21:36:55,2446069604,TJ Zajac
1201244243509035009,Green Bay Packers,35865630,1201253861085847554,2019-12-01 21:36:53,1972291177,elena ☼
1201239640914702339,Green Bay Packers,35865630,1201253861002022912,2019-12-01 21:36:53,1075262348477259776,Enricka
1201253277263900672,Green Bay Packers,35865630,1201253857252261888,2019-12-01 21:36:52,743509890,Tyaisha Robinson
1201249801624530945,NFL,19426551,1201253852139466754,2019-12-01 21:36:51,1191256067440857088,GabrielBarker
1201246760271781889,Green Bay Packers,35865630,1201253843830497281,2019-12-01 21:36:49,177771702,Jay Arsenault
1201239640914702339,Green Bay Packers,35865630,1201253837690019851,2019-12-01 21:36:47,826175654,Michael
1201206649513553922,New York Giants,240734425,1201253829725052928,2019-12-01 21:36:45,1020051630648119296,Ian Antosek
1201244243509035009,Green Bay Packers,35865630,1201253824062734336,2019-12-01 21:36:44,2236979544,ct
1201246593355321346,NFL,19426551,1201253820094992384,2019-12-01 21:36:43,1711030058,Alex
1201253277263900672,Green Bay Packers,35865630,1201253819235151873,2019-12-01 21:36:43,3319500074,Alysia Hinchee
1201244243509035009,Green Bay Packers,35865630,1201253817158946816,2019-12-01 21:36:42,116208937,Pj Nagel ♎
1201239545414447104,Mad Dad,2369205487,1201253812666806273,2019-12-01 21:36:41,788460355353620480,Cheap Sunglasses
1201243246036471811,GBP Daily,4656272179,1201253809827106816,2019-12-01 21:36:41,2375052739,mario Guevara
1201253745914531841,Telemundo Deportes,63818752,1201253807914549248,2019-12-01 21:36:40,398580984,Nancy Arreola.
1201234547397935105,NFL,19426551,1201253795453427712,2019-12-01 21:36:37,458902174,Michela Wood
1201244243509035009,Green Bay Packers,35865630,1201253791288434688,2019-12-01 21:36:36,21684587,Rob McMahon 🏈🧀
1201238600379228163,Green Bay Packers,35865630,1201253785336569856,2019-12-01 21:36:35,3259315369,Kasidee ‎⎊
1201234595548745730,Green Bay Packers,35865630,1201253783893733376,2019-12-01 21:36:34,850510506,JayDaDarkskin 🏆
1201246593355321346,NFL,19426551,1201253782593658881,2019-12-01 21:36:34,1138496611099840513,maggie pryor
1201244243509035009,Green Bay Packers,35865630,1201253782421676037,2019-12-01 21:36:34,2780845282,Matty Ice
1201244243509035009,Green Bay Packers,35865630,1201253778122518528,2019-12-01 21:36:33,2514780587,Brandon
1201250994106974208,Green Bay Packers,35865630,1201253767091544066,2019-12-01 21:36:30,21684587,Rob McMahon 🏈🧀
1201250994106974208,Green Bay Packers,35865630,1201253766437183488,2019-12-01 21:36:30,173321073,KAaron Rodgers. 🦄
1201250994106974208,Green Bay Packers,35865630,1201253765329932289,2019-12-01 21:36:30,2997416443,Jonathan Weeks
1201250994106974208,Green Bay Packers,35865630,1201253759038476288,2019-12-01 21:36:29,353199827,Breannnnnnnna
1201252959633457153,Green Bay Packers,35865630,1201253754638684162,2019-12-01 21:36:27,173321073,KAaron Rodgers. 🦄
1201244965692686338,NFL México,106306522,1201253751492734976,2019-12-01 21:36:27,909447482396102658,Samuel Bribiesca Gómez
1201244243509035009,Green Bay Packers,35865630,1201253748636565505,2019-12-01 21:36:26,1096362673,Sean MacKay
1201244243509035009,Green Bay Packers,35865630,1201253729355231232,2019-12-01 21:36:21,2785262574,Arkypoo909
1201244243509035009,Green Bay Packers,35865630,1201253727895580674,2019-12-01 21:36:21,3259315369,Kasidee ‎⎊
1201252959633457153,Green Bay Packers,35865630,1201253721742536705,2019-12-01 21:36:20,922295400,🚒 Curt Cozad 👨🏼‍🚒
1201244243509035009,Green Bay Packers,35865630,1201253720119361539,2019-12-01 21:36:19,706429525,DramaQueenIlene👑
1201246593355321346,NFL,19426551,1201253716331905025,2019-12-01 21:36:18,3259315369,Kasidee ‎⎊
1201244243509035009,Green Bay Packers,35865630,1201253714142609414,2019-12-01 21:36:18,36363567,Danny De Palma
1201244243509035009,Green Bay Packers,35865630,1201253699433238529,2019-12-01 21:36:14,44520014,Andrea
1201253277263900672,Green Bay Packers,35865630,1201253698560806912,2019-12-01 21:36:14,4540906097,Packers12Rodgers🐐
1201243246036471811,GBP Daily,4656272179,1201253681657761793,2019-12-01 21:36:10,399119804,Hennergy
1201244243509035009,Green Bay Packers,35865630,1201253677647847424,2019-12-01 21:36:09,276803779,Clay Lovro
1201250994106974208,Green Bay Packers,35865630,1201253673332023296,2019-12-01 21:36:08,20677220,Nick Macco
1201229779598499842,Lambeau Field,127930273,1201253673315295238,2019-12-01 21:36:08,543748840,M A M
1201235098999443466,Green Bay Packers,35865630,1201253664544972803,2019-12-01 21:36:06,704142664401358848,Jacob__Williams ❄️
1201244243509035009,Green Bay Packers,35865630,1201253662066139138,2019-12-01 21:36:05,52447225,Jared Prewitt
1201236822828998656,Green Bay Packers,35865630,1201253650875568128,2019-12-01 21:36:03,1151365512670040064,luis dior 🍰
1201243246036471811,GBP Daily,4656272179,1201253649487421440,2019-12-01 21:36:02,2996802652,ElijahB
1201226569253052419,UK and Irish Packers,1390248440,1201253640763248640,2019-12-01 21:36:00,2937138646,Mike Kartz
1201250994106974208,Green Bay Packers,35865630,1201253636921348096,2019-12-01 21:35:59,834116450914820096,Erin Laqua
1201244243509035009,Green Bay Packers,35865630,1201253629472235521,2019-12-01 21:35:58,912829694394986496,𝕄𝔸𝕀𝕆ℕ
1201243246036471811,GBP Daily,4656272179,1201253615022854144,2019-12-01 21:35:54,1183334851,Carlos Hdez Figueroa
1201244243509035009,Green Bay Packers,35865630,1201253608253251585,2019-12-01 21:35:53,2235228163,walt
1201244243509035009,Green Bay Packers,35865630,1201253606441279488,2019-12-01 21:35:52,2740376319,charlie
1201250994106974208,Green Bay Packers,35865630,1201253600330207232,2019-12-01 21:35:51,36363567,Danny De Palma
1201250994106974208,Green Bay Packers,35865630,1201253594462244864,2019-12-01 21:35:49,451570827,jersain soto torres
1201244243509035009,Green Bay Packers,35865630,1201253584521891840,2019-12-01 21:35:47,780260378106212352,Zep 💞
1201244243509035009,Green Bay Packers,35865630,1201253584316358656,2019-12-01 21:35:47,177771702,Jay Arsenault
1201250994106974208,Green Bay Packers,35865630,1201253580226719744,2019-12-01 21:35:46,874905215199215617,Gabriel☁️
1201244243509035009,Green Bay Packers,35865630,1201253580176416768,2019-12-01 21:35:46,1873477399,Johnny McCann
1201244243509035009,Green Bay Packers,35865630,1201253579505504257,2019-12-01 21:35:46,615398494,TUVA’T
1201250994106974208,Green Bay Packers,35865630,1201253578217836544,2019-12-01 21:35:45,2986651331,Christina Perry
1201250994106974208,Green Bay Packers,35865630,1201253575709646849,2019-12-01 21:35:45,1180461323613810689,Lee-Lee
1201252959633457153,Green Bay Packers,35865630,1201253574979784705,2019-12-01 21:35:45,2384088703,Saint Amy 🥀
1201250994106974208,Green Bay Packers,35865630,1201253562874908672,2019-12-01 21:35:42,259554877,ryan c8️⃣5️⃣
1201249801624530945,NFL,19426551,1201253554171842567,2019-12-01 21:35:40,142378461,Maurizio Cipollone
1201253277263900672,Green Bay Packers,35865630,1201253552879996928,2019-12-01 21:35:39,155101600,Christie🧀💚💛
1201250994106974208,Green Bay Packers,35865630,1201253547356119046,2019-12-01 21:35:38,548720472,Sarah
1201253277263900672,Green Bay Packers,35865630,1201253545762181120,2019-12-01 21:35:38,27775750,🦂🖤ShortyCat🖤💀
1201244243509035009,Green Bay Packers,35865630,1201253543338037250,2019-12-01 21:35:37,3198361174,Kyle Murphy
1201252959633457153,Green Bay Packers,35865630,1201253504540708864,2019-12-01 21:35:28,1123904198,Makena Lynn
1201244580303249408,Mad Dad,2369205487,1201253501998915584,2019-12-01 21:35:27,996576181251117056,🇺🇸🇺🇸 The Mazedog 🇺🇸🇺🇸
1201244581746003968,Mad Dad,2369205487,1201253496978366465,2019-12-01 21:35:26,946513284261470217,swampsweeper ❤️✝️❤️⭐️⭐️⭐️🇺🇸🙏WOLVERINES🌲🌲🌲
1201252959633457153,Green Bay Packers,35865630,1201253494214275077,2019-12-01 21:35:25,358313280,Justin Weigand
1201244243509035009,Green Bay Packers,35865630,1201253493153161217,2019-12-01 21:35:25,3022746657,Trey Warnes
1201244243509035009,Green Bay Packers,35865630,1201253485871869954,2019-12-01 21:35:23,1075046462935965696,murrry 👸🏽
1201252959633457153,Green Bay Packers,35865630,1201253479177768960,2019-12-01 21:35:22,1201220262374629379,FrankieP
1201244243509035009,Green Bay Packers,35865630,1201253479156719623,2019-12-01 21:35:22,2722207757,taylor matthews
1201249801624530945,NFL,19426551,1201253474975076352,2019-12-01 21:35:21,1711030058,Alex
1201244243509035009,Green Bay Packers,35865630,1201253466171154433,2019-12-01 21:35:19,281684588,🥀
1201253277263900672,Green Bay Packers,35865630,1201253458747252736,2019-12-01 21:35:17,1193737036030722049,PackersUpdate
1201250994106974208,Green Bay Packers,35865630,1201253450174148615,2019-12-01 21:35:15,142378461,Maurizio Cipollone
1201249801624530945,NFL,19426551,1201253449662369795,2019-12-01 21:35:15,1138496611099840513,maggie pryor
1201253277263900672,Green Bay Packers,35865630,1201253431580733443,2019-12-01 21:35:10,79338007,JT
1201244243509035009,Green Bay Packers,35865630,1201253424366575616,2019-12-01 21:35:09,3430657809,Mack Taylor
1201253277263900672,Green Bay Packers,35865630,1201253420377751553,2019-12-01 21:35:08,543748840,M A M
1201244243509035009,Green Bay Packers,35865630,1201253411326320640,2019-12-01 21:35:06,2227501086,kaitlin groleau
1201244243509035009,Green Bay Packers,35865630,1201253400597405697,2019-12-01 21:35:03,465974472,Kauan7
1201250994106974208,Green Bay Packers,35865630,1201253392720519168,2019-12-01 21:35:01,961422258651713536,🌀 Piero Zapana 🌀
1201252959633457153,Green Bay Packers,35865630,1201253380938764290,2019-12-01 21:34:58,919928058,terrified peloton lady
1201239640914702339,Green Bay Packers,35865630,1201253370851291136,2019-12-01 21:34:56,763557488763502592,madison(:
1201246760271781889,Green Bay Packers,35865630,1201253368162738176,2019-12-01 21:34:55,2354162208,Alexis Servin
1201250994106974208,Green Bay Packers,35865630,1201253366954897408,2019-12-01 21:34:55,450867400,r o d r i GOD
1201241512899743744,Green Bay Packers,35865630,1201253365662932993,2019-12-01 21:34:55,1598571702,sergio hernandez
1201244243509035009,Green Bay Packers,35865630,1201253362244603904,2019-12-01 21:34:54,1020517032872177664,madison simon
1201244243509035009,Green Bay Packers,35865630,1201253361921732610,2019-12-01 21:34:54,2800704178,Penha
1201246593355321346,NFL,19426551,1201253357731622912,2019-12-01 21:34:53,1083839109586698241,TBGeo
