"","text","original_id","retweet_time","retweeter","retweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"1988","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:49",1335437281,"Mike",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1989","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:51",1111342713092362240,"Tony",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1990","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",32206358,"Chris Jacobs",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1991","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",112298917,"Lano",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1992","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",259882846,"Mike Brown",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1993","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",312447946,"Emily Kallstrom",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1994","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",1876851661,"Ofelia Rodriguez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1995","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",2922180823,"Jordan Green",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1996","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:53",878385538855829504,"GoPackGo #1Year2Win",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1997","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",53746922,"Heather Lea 🏳️‍🌈🐴",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1998","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",114334684,"Matt Walker",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"1999","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",347161849,"Andrew Dedrick",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2000","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",359114177,"JJ Drew",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2001","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",631658230,"Jackson Cox",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2002","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:54",1281436717,"Thomas Reilly",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2003","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:55",56864362,"leo",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2004","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:55",314250379,"Mats Andersson",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2005","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:55",2898973506,"V!C",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2006","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:55",3310297524,"T Y 🦊",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2007","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:56",53915323,"Mathias Böhm",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2008","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:56",70486740,"Ma!thê",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2009","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:56",472655753,"SteveO 🏈",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2010","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:56",770923149575675904,"Ryan Huynhnids🥶",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2011","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:57",173347101,"$$$",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2012","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:57",2894124937,"Jasmin Garcia",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2013","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:02:58",901005565,"D",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2014","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:00",177623319,"RJ Carvis",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2015","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:01",401766901,"Jasmine No Princess",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2016","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:01",3232158732,"IVAN ☾",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2017","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:01",840459291131801600,"𝕒𝕤𝕙𝕝𝕖𝕪 𝕝𝕪𝕟𝕟™️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2018","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:02",2507083678,"Quez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2019","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:02",3388928418,"ashley 💫",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2020","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:02",1141910559849353216,"Sétimo Mês 9-3",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2021","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:02",1145851559227662336,"Makayla⛄️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2022","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",375823289,"steph",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2023","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",889698583,"klsy",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2024","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",952776416,"petrick",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2025","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",1849580959,"Braxton",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2026","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",739799763277713408,"Jake",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2027","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:03",901228159084920832,"James The Brotato Chip",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2028","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:04",2369614159,"Savanah✨",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2029","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:05",900718494,"Kaitlyn Runion",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2030","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:05",789582369443512320,"Mike Hawk ☘️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2031","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:06",216553587,"jess",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2032","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:06",409658638,"🍩 Lexis 🍩",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2033","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:06",577512708,"Koralitah🍂",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2034","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:08",233060031,"Tyson Sloan",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2035","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:08",1087800747792711680,"Payton",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2036","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:09",2546773638,"DJ",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2037","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:10",137582526,"Melissa rosales",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2038","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:10",2863701846,"VIC",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2039","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:11",3939166213,"B💋",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2040","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:11",733127089092579328,"🧀save the pack🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2041","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:12",863979665118986240,"ButterCup",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2042","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:13",45214885,"Will Dortch Jr.",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2043","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:14",1579051004,"ᄃᄂΛY",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2044","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:14",3237188635,"abbey ward",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2045","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:14",1026107331434749952,"Florian Scholl",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2046","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:16",913720308,"Renee Ramirez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2047","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:17",573320487,"Jeremy Petersen",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2048","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:17",1126989618,"MJ",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2049","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:17",1682200074,"Micheal",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2050","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:17",2197563550,"Jordan Maynard",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2051","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:17",759727318638075904,"Sam Carter",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2052","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:18",34384173,"Mr.Juntao’sLegalAdvisor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2053","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:18",90100606,"Drew Gibby",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2054","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:18",141018563,"Ujayi Patel 🤪",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2055","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:21",377622382,"Jonathon Zenk",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2056","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:21",2330768828,"J.H.",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2057","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:21",3092807091,"🐊(10-2) 🧀(9-3)",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2058","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:22",71946492,"C. Enrique Roa",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2059","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:22",258474135,"dr. Jernej Štromajer",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2060","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:22",958938781301657600,"germaine spearman",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2061","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:23",1403251027,"Adan",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2062","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:23",843105856585715712,"Sebas 🎄",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2063","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:26",13232562,"Diego Ca.",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2064","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:28",251417124,"🥀м.ʝαмєѕ",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2065","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:28",1370973660,"Paul N",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2066","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:30",1027021692,"Hannah Noble",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2067","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:30",3053976070,"jess🦑",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2068","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:31",28351458,"X H U N C H O 🤙🏾",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2069","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:33",24655129,"Bella",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2070","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:33",2367749710,"Stephanie Horner",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2071","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:33",771805108778721280,"Rud 🎥🎬",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2072","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:34",173265044,"Diana",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2073","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:34",915854206011039744,"Andres A. Galarza 🤙🏼",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2074","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:34",1169871783245139968,"NFL応援垢",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2075","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:35",860646260,"Chelsie",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2076","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:35",1107488155,"Ethan Bloemers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2077","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:35",1188166111122087936,"Make Whitewater D1",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2078","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:36",1187876311303360512,"Beyoncé's Apprentice",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2079","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:37",4908286002,"Cheese 🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2080","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:38",1080723452,"Mc",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2081","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:39",876629438,"𝒹 𝒶 𝓃 𝒾",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2082","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:39",1154059584220409856,"Betty Williams",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2083","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:39",1174970650764566528,"Graeme Mac 🏴󠁧󠁢󠁳󠁣󠁴󠁿",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2084","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:41",41918240,"Milia's ol man",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2085","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:03:42",283240380,"chunky",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
