date_game,day_name,winner_school_name,winner_points,game_location,loser_school_name,loser_points
1898-10-01,Sat,Pennsylvania,40,,Penn State,0
1898-10-01,Sat,Physicians & Surgeons,11,@,Illinois,6
1898-10-01,Sat,Princeton,42,,Stevens,0
1898-10-01,Sat,Williams,5,,Colgate,0
1898-10-01,Sat,Wisconsin,52,,Ripon,0
1898-10-01,Sat,Yale,5,,Wesleyan (CT),0
1898-10-05,Wed,Brown,29,,Tufts,6
1898-10-05,Wed,Chicago,22,,Physicians & Surgeons,0
1898-10-05,Wed,Cornell,30,@,Syracuse,0
1898-10-05,Wed,Pennsylvania,50,,Mansfield,0
1898-10-05,Wed,Union (NY),6,@,Williams,0
1898-10-05,Wed,Washington & Jefferson,16,,Lafayette,0
1898-10-05,Wed,Wisconsin,21,,Madison High,0
1898-10-05,Wed,Yale,34,,Amherst,0
1898-10-08,Sat,Army,27,,Wesleyan (CT),8
1898-10-08,Sat,Chicago,38,,Iowa,0
1898-10-08,Sat,Dartmouth,35,,Bowdoin,6
1898-10-08,Sat,Dickinson,24,,Haverford,0
1898-10-08,Sat,Harvard,53,,Amherst,2
1898-10-08,Sat,Michigan,29,,Kenyon,0
1898-10-08,Sat,Minnesota,12,,Rush Medical,0
1898-10-08,Sat,Navy,11,,Bucknell,0
1898-10-08,Sat,New York University,10,,Lehigh,0
1898-10-08,Sat,Northwestern,17,,Beloit,11
1898-10-08,Sat,Notre Dame,5,@,Illinois,0
1898-10-08,Sat,Penn State,5,@,Lafayette,0
1898-10-08,Sat,Pennsylvania,18,,Brown,0
1898-10-08,Sat,Princeton,58,,Franklin & Marshall,0
1898-10-08,Sat,Purdue Alumni,6,,Purdue,0
1898-10-08,Sat,Wisconsin,76,,Dixon,0
1898-10-08,Sat,WPI,17,@,Tufts,5
1898-10-08,Sat,Yale,23,,Williams,0
1898-10-12,Wed,Brown,41,,Colby,5
1898-10-12,Wed,Bucknell,6,@,Maryland-Baltimore,0
1898-10-12,Wed,Cornell,23,,Carlisle,6
1898-10-12,Wed,Michigan,39,,Michigan State,0
1898-10-12,Wed,Northwestern,22,,Hahnemann Medical,6
1898-10-12,Wed,Pennsylvania,40,,Virginia,0
1898-10-12,Wed,Princeton,34,,Lafayette,0
1898-10-12,Wed,Wesleyan (CT),12,,Holy Cross,0
1898-10-14,Fri,Princeton,24,@,Maryland A.C.,0
1898-10-15,Sat,Bowdoin,18,,Tufts,11
1898-10-15,Sat,Carlisle,17,,Williams,6
1898-10-15,Sat,Chicago,21,,Beloit,0
1898-10-15,Sat,Dartmouth,45,,Vermont,6
1898-10-15,Sat,Dickinson,12,@,Lafayette,6
1898-10-15,Sat,Franklin & Marshall,26,,Gettysburg,0
1898-10-15,Sat,Grinnell,16,@,Minnesota,6
1898-10-15,Sat,Harvard,28,@,Army,0
1898-10-15,Sat,Illinois,16,,DePauw,0
1898-10-15,Sat,Northwestern,11,,Physicians & Surgeons,2
1898-10-15,Sat,Penn State,45,,Susquehanna,6
1898-10-15,Sat,Pennsylvania,40,,Lehigh,0
1898-10-15,Sat,Princeton,30,@,Navy,0
1898-10-15,Sat,Trinity (CT),17,,WPI,0
1898-10-15,Sat,Wesleyan (CT),33,,Amherst,0
1898-10-15,Sat,Wisconsin,42,,Rush Medical,0
1898-10-15,Sat,Yale,6,@,Newton A.C.,0
1898-10-17,Mon,Michigan,18,,Western Reserve,0
1898-10-18,Tue,Northwestern,5,,Chicago A.C.,0
1898-10-18,Tue,Purdue,5,@,Haskell,0
1898-10-19,Wed,Cornell,27,,Buffalo,0
1898-10-19,Wed,Harvard,22,,Newtowne A.C.,0
1898-10-19,Wed,Michigan,23,,Case,5
1898-10-19,Wed,Pennsylvania,17,,Wesleyan (CT),0
1898-10-19,Wed,Yale,22,,Brown,6
1898-10-22,Sat,Army,18,,Lehigh,0
1898-10-22,Sat,Bowdoin,24,,Colby,0
1898-10-22,Sat,Bucknell,34,,Swarthmore,18
1898-10-22,Sat,Chicago,34,,Northwestern,5
1898-10-22,Sat,Dartmouth,64,@,Amherst,6
1898-10-22,Sat,Dickinson,23,,Wyoming Seminary,0
1898-10-22,Sat,Franklin & Marshall,6,@,Susquehanna,0
1898-10-22,Sat,Harvard,39,,Chicago A.C.,0
1898-10-22,Sat,Illinois,10,,Illinois Alumni,6
1898-10-22,Sat,Iowa State,6,@,Minnesota,0
1898-10-22,Sat,Navy,16,,Penn State,11
1898-10-22,Sat,Pennsylvania,32,,Lafayette,0
1898-10-22,Sat,Princeton,6,,Cornell,0
1898-10-22,Sat,Purdue,15,,Haskell,0
1898-10-22,Sat,Trinity (CT),18,@,Hamilton,5
1898-10-22,Sat,Tufts,6,,Boston College,5
1898-10-22,Sat,Wesleyan (CT),22,@,Williams,0
1898-10-22,Sat,Wisconsin,17,,Beloit,0
1898-10-22,Sat,Yale,18,,Carlisle,5
1898-10-23,Sun,Michigan,23,,Notre Dame,0
1898-10-26,Wed,Brown,6,,Boston College,0
1898-10-26,Wed,Princeton,5,,Penn State,0
1898-10-29,Sat,Bowdoin,59,,New Hampshire,0
1898-10-29,Sat,Bucknell,0,,Lehigh,0
1898-10-29,Sat,Cornell,6,,Oberlin,0
1898-10-29,Sat,Dartmouth,10,@,Williams,6
1898-10-29,Sat,Dickinson,22,@,Franklin & Marshall,0
1898-10-29,Sat,Duquesne A.C.,18,,Penn State,5
1898-10-29,Sat,Harvard,11,,Carlisle,5
1898-10-29,Sat,Holy Cross,12,,Tufts,0
1898-10-29,Sat,MIT,0,,Trinity (CT),0
1898-10-29,Sat,Navy,18,,Lafayette,0
1898-10-29,Sat,Northwestern,27,,Lake Forest,0
1898-10-29,Sat,Pennsylvania,23,,Chicago,11
1898-10-29,Sat,Princeton,23,,Brown,0
1898-10-29,Sat,Wesleyan (CT),28,@,Amherst,0
1898-10-29,Sat,Wisconsin,29,,Minnesota,0
1898-10-29,Sat,Yale,10,@,Army,0
1898-11-02,Wed,Princeton,12,,Virginia,0
1898-11-04,Fri,Illinois Alumni,23,,Illinois,17
1898-11-05,Sat,Beloit,11,,Rush Medical,0
1898-11-05,Sat,Bowdoin,6,@,Tufts,5
1898-11-05,Sat,Brown,16,,Newton A.C.,5
1898-11-05,Sat,Carlisle,46,,Dickinson,0
1898-11-05,Sat,Chicago,17,,Purdue,0
1898-11-05,Sat,Cornell,12,@,Williams,0
1898-11-05,Sat,Harvard,10,,Pennsylvania,0
1898-11-05,Sat,Lehigh,22,,Lafayette,0
1898-11-05,Sat,Massachusetts,0,,Amherst,0
1898-11-05,Sat,Michigan,6,@,Northwestern,5
1898-11-05,Sat,Minnesota,15,,North Dakota,0
1898-11-05,Sat,MIT,6,@,Boston College,0
1898-11-05,Sat,Navy,52,,Columbia A.C.,5
1898-11-05,Sat,Penn State,16,,Bucknell,0
1898-11-05,Sat,Princeton,5,,Army,5
1898-11-05,Sat,Swarthmore,10,@,Franklin & Marshall,6
1898-11-05,Sat,Wesleyan (CT),23,@,Dartmouth,5
1898-11-05,Sat,Wisconsin,12,,Wisconsin Alumni,11
1898-11-05,Sat,Yale,10,,Chicago A.C.,0
1898-11-09,Wed,Bucknell,6,@,Maryland A.C.,5
1898-11-09,Wed,Wesleyan (CT),30,,Trinity (CT),0
1898-11-12,Sat,Amherst,16,@,Williams,5
1898-11-12,Sat,Beloit,0,,Dixon,0
1898-11-12,Sat,Bowdoin,17,@,Colby,0
1898-11-12,Sat,Bucknell,11,,Franklin & Marshall,11
1898-11-12,Sat,Chicago,6,,Wisconsin,0
1898-11-12,Sat,Chicago A.C.,17,,Dartmouth,5
1898-11-12,Sat,Cornell,47,,Lafayette,0
1898-11-12,Sat,Dickinson,56,,Lebanon Valley,0
1898-11-12,Sat,Exeter,10,,Tufts,0
1898-11-12,Sat,Harvard,17,,Brown,6
1898-11-12,Sat,Michigan,12,,Illinois,5
1898-11-12,Sat,Minnesota,17,,Northwestern,6
1898-11-12,Sat,MIT,22,,New Hampshire,0
1898-11-12,Sat,Navy,6,,Lehigh,5
1898-11-12,Sat,Pennsylvania,35,,Carlisle,5
1898-11-12,Sat,Princeton,6,,Yale,0
1898-11-12,Sat,Purdue,14,,Indiana,0
1898-11-12,Sat,Wesleyan (CT),59,,Rutgers,0
1898-11-16,Wed,Dickinson,44,,Gettysburg,0
1898-11-19,Sat,Amherst,10,@,MIT,6
1898-11-19,Sat,Andover,5,,Tufts,0
1898-11-19,Sat,Armour,0,,Northwestern,0
1898-11-19,Sat,Bowdoin,28,@,Campello,0
1898-11-19,Sat,Brown,12,,Dartmouth,0
1898-11-19,Sat,Carlisle,11,@,Illinois,0
1898-11-19,Sat,Franklin & Marshall,10,,Ursinus,10
1898-11-19,Sat,Harvard,17,@,Yale,0
1898-11-19,Sat,Lafayette,6,,Bucknell,0
1898-11-19,Sat,Lehigh,5,,Maryland A.C.,0
1898-11-19,Sat,Michigan,22,,Beloit,0
1898-11-19,Sat,Navy,6,@,Virginia,0
1898-11-19,Sat,Penn State,11,@,Washington & Jefferson,6
1898-11-19,Sat,Trinity (CT),0,,Syracuse,0
1898-11-19,Sat,Wisconsin,22,,Wisconsin-Whitewater,0
1898-11-24,Thu,Bowdoin,12,@,Exeter,5
1898-11-24,Thu,Buffalo,36,,Bucknell,5
1898-11-24,Thu,Cincinnati,17,,Dartmouth,12
1898-11-24,Thu,Franklin & Marshall,11,@,Haverford,0
1898-11-24,Thu,Illinois,11,,Minnesota,10
1898-11-24,Thu,Knox,18,,Beloit,0
1898-11-24,Thu,Lafayette,11,,Lehigh,5
1898-11-24,Thu,Michigan,12,@,Chicago,11
1898-11-24,Thu,MIT,8,@,Tufts,6
1898-11-24,Thu,Navy,21,,Virginia Military Institute,5
1898-11-24,Thu,Oberlin,10,@,Purdue,0
1898-11-24,Thu,Penn State,34,,Dickinson,0
1898-11-24,Thu,Pennsylvania,12,,Cornell,6
1898-11-24,Thu,Williams,24,,Trinity (CT),0
1898-11-24,Thu,Wisconsin,47,@,Northwestern,0
1898-12-03,Sat,Bowdoin,0,,Portland A.C.,0
1898-12-03,Sat,Carlisle,17,,Dartmouth,6
1897-09-08,Wed,Dickinson,2,@,Phoenix A.C.,0
1897-09-18,Sat,Chicago,14,,Hyde Park High,0
1897-09-22,Wed,Pennsylvania,17,@,Bucknell,0
1897-09-24,Fri,Chicago,21,,Englewood High,0
1897-09-25,Sat,Brown,24,,Tufts,0
1897-09-25,Sat,Bucknell,45,,Williamsport,0
1897-09-25,Sat,Chicago,11,,Hyde Park High,0
1897-09-25,Sat,Cornell,6,,Colgate,0
1897-09-25,Sat,Dartmouth,34,,Exeter,0
1897-09-25,Sat,Dickinson,18,,Susquehanna,0
1897-09-25,Sat,Harvard,20,,Williams,0
1897-09-25,Sat,Minnesota,22,,Minneapolis South High,0
1897-09-25,Sat,Penn State,32,,Gettysburg,0
1897-09-25,Sat,Pennsylvania,33,,Franklin & Marshall,0
1897-09-27,Mon,Lafayette,14,@,Bloomsburg,0
1897-09-27,Mon,Tufts,18,,Bowdoin,6
1897-09-28,Tue,Lafayette,26,@,Wyoming Seminary,0
1897-09-29,Wed,Harvard,24,,Bowdoin,0
1897-09-29,Wed,Northwestern,6,,Evanston High,0
1897-09-29,Wed,Pennsylvania,18,,Washington & Jefferson,4
1897-09-29,Wed,Yale,10,@,Trinity (CT),0
1897-10-02,Sat,Army,38,,Trinity (CT),6
1897-10-02,Sat,Boston University,20,@,Tufts,6
1897-10-02,Sat,Carlisle,36,,Dickinson,0
1897-10-02,Sat,Chicago,41,,Monmouth,4
1897-10-02,Sat,Harvard,13,,Dartmouth,0
1897-10-02,Sat,Illinois,26,,Eureka,0
1897-10-02,Sat,Lafayette,24,,Penn State,0
1897-10-02,Sat,Michigan,24,,Eastern Michigan,0
1897-10-02,Sat,Minnesota,26,,Macalester,0
1897-10-02,Sat,Pennsylvania,33,,Bucknell,0
1897-10-02,Sat,Princeton,43,,Lehigh,0
1897-10-02,Sat,Purdue,28,,Illinois State,0
1897-10-02,Sat,Virginia,38,,Franklin & Marshall,0
1897-10-02,Sat,Wisconsin,30,,Lake Forest,0
1897-10-02,Sat,Yale,30,,Wesleyan (CT),0
1897-10-03,Sun,Cornell,16,,Syracuse,0
1897-10-06,Wed,Brown,24,,Wesleyan (CT),12
1897-10-06,Wed,Lafayette,8,@,Franklin & Marshall,0
1897-10-06,Wed,Lehigh,5,,Williams,0
1897-10-06,Wed,Pennsylvania,57,,Gettysburg,0
1897-10-06,Wed,Princeton,53,,Rutgers,0
1897-10-06,Wed,Tufts,12,@,Boston College,0
1897-10-06,Wed,Wisconsin,8,,Madison High,0
1897-10-06,Wed,Yale,18,,Amherst,0
1897-10-09,Sat,Army,12,,Wesleyan (CT),9
1897-10-09,Sat,Brown,44,,Boston University,0
1897-10-09,Sat,Carlisle,26,,Bloomsburg,0
1897-10-09,Sat,Chicago,71,,Lake Forest,0
1897-10-09,Sat,Cornell,15,,Tufts,0
1897-10-09,Sat,Dickinson,20,@,Swarthmore,4
1897-10-09,Sat,Harvard,38,,Amherst,0
1897-10-09,Sat,Illinois,6,,Physicians & Surgeons,0
1897-10-09,Sat,Lafayette,64,,Temperance A.C.,0
1897-10-09,Sat,Minnesota,48,,Carleton,6
1897-10-09,Sat,Northwestern,6,,Beloit,0
1897-10-09,Sat,Oberlin,22,@,Purdue,6
1897-10-09,Sat,Ohio Wesleyan,0,,Michigan,0
1897-10-09,Sat,Pennsylvania,58,,Lehigh,0
1897-10-09,Sat,Pennsylvania Reserves,6,,Bucknell,6
1897-10-09,Sat,Princeton,28,@,Navy,0
1897-10-09,Sat,Trinity (CT),26,,Massachusetts,5
1897-10-09,Sat,Wisconsin,28,,Rush Medical,0
1897-10-09,Sat,Yale,32,,Williams,0
1897-10-13,Wed,Chicago,24,,Armour,0
1897-10-13,Wed,Navy,22,,Pennsylvania Reserves,0
1897-10-13,Wed,Pennsylvania,42,,Virginia,0
1897-10-13,Wed,Princeton,34,,Penn State,0
1897-10-13,Wed,Tufts,12,,New Hampshire,4
1897-10-13,Wed,Wesleyan (CT),24,,Amherst,0
1897-10-16,Sat,Brown,20,@,Andover,4
1897-10-16,Sat,Chicago,39,,Beloit,6
1897-10-16,Sat,Colgate,18,@,Williams,0
1897-10-16,Sat,Cornell,4,,Lafayette,4
1897-10-16,Sat,Dickinson,6,@,Haverford,5
1897-10-16,Sat,Franklin & Marshall,28,,Villanova,0
1897-10-16,Sat,Harvard,10,,Army,0
1897-10-16,Sat,Illinois,36,,Lake Forest,0
1897-10-16,Sat,Iowa,12,@,Northwestern,6
1897-10-16,Sat,Michigan,36,,Ohio State,0
1897-10-16,Sat,Minnesota,6,,Grinnell,0
1897-10-16,Sat,Navy,6,,Princeton A.C.,0
1897-10-16,Sat,Pennsylvania,34,,Dartmouth,0
1897-10-16,Sat,Princeton,18,,Carlisle,0
1897-10-16,Sat,Purdue,8,@,DePauw,0
1897-10-16,Sat,Trinity (CT),16,,Hamilton,0
1897-10-16,Sat,Tufts,20,@,Bowdoin,8
1897-10-16,Sat,Wesleyan (CT),18,,Massachusetts,5
1897-10-16,Sat,Wisconsin,20,,Wisconsin-Platteville,0
1897-10-16,Sat,Yale,10,@,Newton A.C.,0
1897-10-20,Wed,Harvard,24,,Newton A.C.,0
1897-10-20,Wed,Lehigh,5,,Dickinson,0
1897-10-20,Wed,Pennsylvania,24,,Penn State,0
1897-10-20,Wed,Princeton,54,,Franklin & Marshall,0
1897-10-20,Wed,Yale,18,,Brown,14
1897-10-23,Sat,Amherst,20,,Massachusetts,4
1897-10-23,Sat,Army,30,,Tufts,0
1897-10-23,Sat,Bucknell,28,,Lehigh,20
1897-10-23,Sat,Chicago,21,,Northwestern,6
1897-10-23,Sat,Dickinson,52,,Villanova,0
1897-10-23,Sat,Harvard,18,,Brown,0
1897-10-23,Sat,Haverford,12,@,Franklin & Marshall,10
1897-10-23,Sat,Illinois,34,,Purdue,4
1897-10-23,Sat,Iowa State,12,@,Minnesota,10
1897-10-23,Sat,Michigan,16,,Oberlin,6
1897-10-23,Sat,Navy,4,,Penn State,0
1897-10-23,Sat,Pennsylvania,46,,Lafayette,0
1897-10-23,Sat,Princeton,10,@,Cornell,0
1897-10-23,Sat,Wesleyan (CT),22,,Williams,0
1897-10-23,Sat,Wisconsin,29,,Madison High,0
1897-10-23,Sat,Yale,24,,Carlisle,9
1897-10-24,Sun,Trinity (CT),32,,New York University,0
1897-10-25,Mon,Harvard,22,,Newtowne A.C.,0
1897-10-27,Wed,Harvard,24,,Cornell,5
1897-10-27,Wed,Princeton,12,,Elizabeth A.C.,0
1897-10-27,Wed,Wesleyan (CT),14,@,Amherst,0
1897-10-30,Sat,Army,6,,Yale,6
1897-10-30,Sat,Bucknell,6,,Bloomsburg,0
1897-10-30,Sat,Carlisle,84,,Pennsylvania College,0
1897-10-30,Sat,Chicago,18,@,Illinois,12
1897-10-30,Sat,Cornell,45,,Penn State,0
1897-10-30,Sat,Lafayette,34,,Lehigh,0
1897-10-30,Sat,Northwestern,6,,Physicians & Surgeons,0
1897-10-30,Sat,Pennsylvania,40,@,Brown,0
1897-10-30,Sat,Princeton,30,,Dartmouth,0
1897-10-30,Sat,Purdue,20,,Indiana,6
1897-10-30,Sat,Tufts,18,,Trinity (CT),10
1897-10-30,Sat,Williams,6,,Amherst,6
1897-10-30,Sat,Wisconsin,39,@,Minnesota,0
1897-11-02,Tue,York YMCA,0,,Dickinson,0
1897-11-03,Wed,Dartmouth,54,,Amherst,0
1897-11-03,Wed,Exeter,4,@,Tufts,0
1897-11-06,Sat,Andover,6,@,Tufts,4
1897-11-06,Sat,Army,48,,Lehigh,6
1897-11-06,Sat,Brown,24,@,Newton A.C.,0
1897-11-06,Sat,Chicago,34,,Notre Dame,5
1897-11-06,Sat,Cornell,42,@,Williams,0
1897-11-06,Sat,Franklin & Marshall,12,,Lancaster Crescents,4
1897-11-06,Sat,Harvard,34,,Wesleyan (CT),0
1897-11-06,Sat,Michigan,34,,Purdue,4
1897-11-06,Sat,Mount St. Mary's,0,,Dickinson,0
1897-11-06,Sat,Navy,4,,Virginia,0
1897-11-06,Sat,Northwestern,14,,Rush Medical,0
1897-11-06,Sat,Pennsylvania,20,,Carlisle,10
1897-11-06,Sat,Princeton,57,,Lafayette,0
1897-11-06,Sat,Trinity (CT),18,@,Amherst,0
1897-11-06,Sat,Wisconsin,11,,Beloit,0
1897-11-06,Sat,Yale,16,,Chicago A.C.,6
1897-11-10,Wed,Wesleyan (CT),6,@,Trinity (CT),4
1897-11-12,Fri,Illinois,64,,Knox,0
1897-11-13,Sat,Army,18,,Stevens,4
1897-11-13,Sat,Brown,18,,Carlisle,14
1897-11-13,Sat,Dartmouth,52,@,Williams,0
1897-11-13,Sat,Holy Cross,6,,Amherst,6
1897-11-13,Sat,Lafayette,19,,Dickinson,0
1897-11-13,Sat,Lehigh,42,,New York University,0
1897-11-13,Sat,Michigan,14,,Minnesota,0
1897-11-13,Sat,Navy,38,,Maryland-Baltimore,0
1897-11-13,Sat,Northwestern,25,,Northwestern Alumni,0
1897-11-13,Sat,Penn State,27,,Bucknell,4
1897-11-13,Sat,Pennsylvania,22,,Wesleyan (CT),0
1897-11-13,Sat,Pennsylvania Reserves,2,,Franklin & Marshall,2
1897-11-13,Sat,Purdue,30,,Missouri,12
1897-11-13,Sat,Tufts,6,@,MIT,0
1897-11-13,Sat,Wisconsin,23,@,Chicago,8
1897-11-13,Sat,Yale,0,,Harvard,0
1897-11-20,Sat,Amherst,8,,MIT,6
1897-11-20,Sat,Army,42,,Brown,0
1897-11-20,Sat,Carlisle,23,@,Illinois,6
1897-11-20,Sat,Dartmouth,24,@,Newton A.C.,0
1897-11-20,Sat,Dickinson,42,,Franklin & Marshall,0
1897-11-20,Sat,Lafayette,41,,Wesleyan (CT),6
1897-11-20,Sat,Michigan,32,,Wittenberg,0
1897-11-20,Sat,Navy,28,,Lehigh,6
1897-11-20,Sat,Penn State,10,,Bloomsburg,0
1897-11-20,Sat,Pennsylvania,15,,Harvard,6
1897-11-20,Sat,Purdue,6,,Minnesota,0
1897-11-20,Sat,Trinity (CT),0,,Connecticut-Waterbury,0
1897-11-20,Sat,Williams,6,,Troy Laureates,0
1897-11-20,Sat,Wisconsin Alumni,6,,Wisconsin,0
1897-11-20,Sat,Yale,6,,Princeton,0
1897-11-24,Wed,Wesleyan (CT),6,,Tufts,0
1897-11-25,Thu,Carlisle,10,@,Cincinnati,0
1897-11-25,Thu,Chicago,21,,Michigan,12
1897-11-25,Thu,Dickinson,6,,Penn State,0
1897-11-25,Thu,Franklin & Marshall,6,,Swarthmore,6
1897-11-25,Thu,Illinois,6,@,Eureka,0
1897-11-25,Thu,Lafayette,22,@,Lehigh,0
1897-11-25,Thu,Navy,8,,White Squadron,0
1897-11-25,Thu,Pennsylvania,4,,Cornell,0
1897-11-25,Thu,Purdue Alumni,0,,Purdue,0
1897-11-25,Thu,Wisconsin,22,@,Northwestern,0
1897-11-27,Sat,Brown,12,,Wesleyan (CT),4
1897-11-27,Sat,Carlisle,20,@,Ohio Medical,12
1896-09-12,Sat,Chicago,24,,Englewood High,0
1896-09-17,Thu,Chicago,24,,Hyde Park High,0
1896-09-19,Sat,Chicago,47,,Wheaton High,0
1896-09-19,Sat,Minnesota,34,@,Minneapolis South High,0
1896-09-23,Wed,Chicago,12,,Englewood High,0
1896-09-26,Sat,Bowdoin,4,@,Tufts,0
1896-09-26,Sat,Brown,20,,WPI,0
1896-09-26,Sat,Bucknell,10,,Wyoming Seminary,0
1896-09-26,Sat,Carlisle,28,,Dickinson,6
1896-09-26,Sat,Chicago,46,,Eureka,0
1896-09-26,Sat,Cornell,6,,Colgate,0
1896-09-26,Sat,Harvard,6,,Williams,0
1896-09-26,Sat,Lafayette,44,,Volunteer A.C.,0
1896-09-26,Sat,Lake Forest,14,,Evanston High,0
1896-09-26,Sat,Minnesota,50,@,Minneapolis Central High,0
1896-09-26,Sat,Penn State,40,,Gettysburg,0
1896-09-26,Sat,Pennsylvania,24,@,Franklin & Marshall,0
1896-09-26,Sat,Yale,6,@,Trinity (CT),0
1896-09-30,Wed,Pennsylvania,32,,Gettysburg,0
1896-09-30,Wed,Williams,12,,Troy Laureates,4
1896-09-30,Wed,Yale,12,,Amherst,0
1896-10-01,Thu,Northwestern,20,,Englewood High,0
1896-10-03,Sat,Army,27,,Tufts,0
1896-10-03,Sat,Bowdoin,0,,Amherst,0
1896-10-03,Sat,Carlisle,18,@,Duquesne A.C.,0
1896-10-03,Sat,Chicago,43,,Monmouth,0
1896-10-03,Sat,Cornell,22,,Syracuse,0
1896-10-03,Sat,Dartmouth,30,@,Worcester A.C.,0
1896-10-03,Sat,Dickinson,40,,Ursinus,0
1896-10-03,Sat,Franklin & Marshall,24,,Gettysburg,0
1896-10-03,Sat,Harvard,34,,Trinity (CT),0
1896-10-03,Sat,Illinois,38,,Lake Forest,0
1896-10-03,Sat,Michigan,18,,Eastern Michigan,0
1896-10-03,Sat,Minnesota,16,,Carleton,6
1896-10-03,Sat,Northwestern,4,,Chicago A.C.,0
1896-10-03,Sat,Penn State,10,,Pittsburgh,4
1896-10-03,Sat,Pennsylvania,40,,Bucknell,0
1896-10-03,Sat,Princeton,44,,Rutgers,0
1896-10-03,Sat,Purdue,36,,Greer,0
1896-10-03,Sat,Williams,6,,Wesleyan (CT),0
1896-10-05,Mon,Chicago,5,,Chicago Alumni,0
1896-10-07,Wed,Chicago,34,,Hahnemann Medical,0
1896-10-07,Wed,Harvard,18,,Newton A.C.,0
1896-10-07,Wed,Lake Forest,6,,Northwestern Academy,0
1896-10-07,Wed,Northwestern,42,,Armour,0
1896-10-07,Wed,Pennsylvania,8,@,Navy,0
1896-10-07,Wed,Princeton,0,,Lafayette,0
1896-10-07,Wed,Wesleyan (CT),12,,WPI,4
1896-10-07,Wed,Yale,18,,Brown,0
1896-10-10,Sat,Beloit,6,,Northwestern,6
1896-10-10,Sat,Bowdoin,22,,Bates,0
1896-10-10,Sat,Brown,44,,Amherst,6
1896-10-10,Sat,Chicago,6,,Iowa,0
1896-10-10,Sat,Cornell,48,,Western Reserve,0
1896-10-10,Sat,Harvard,28,,Wesleyan (CT),0
1896-10-10,Sat,Illinois,70,,Knox,4
1896-10-10,Sat,Michigan,44,,Grand Rapids High,0
1896-10-10,Sat,Minnesota,12,,Grinnell,0
1896-10-10,Sat,Navy,49,,Franklin & Marshall,0
1896-10-10,Sat,Penn State,8,,Dickinson,0
1896-10-10,Sat,Pennsylvania,16,,Dartmouth,0
1896-10-10,Sat,Princeton,16,,Lehigh,0
1896-10-10,Sat,Purdue,32,,Rush Medical,4
1896-10-10,Sat,Trinity (CT),12,@,WPI,0
1896-10-10,Sat,Tufts,22,,Boston College,8
1896-10-10,Sat,Williams,24,,Andover,0
1896-10-10,Sat,Wisconsin,34,,Lake Forest,0
1896-10-10,Sat,Yale,12,,Orange A.C.,0
1896-10-14,Wed,Chicago,18,@,Notre Dame,0
1896-10-14,Wed,Lehigh,44,,Rutgers,0
1896-10-14,Wed,Pennsylvania,20,,Virginia,0
1896-10-14,Wed,Princeton,22,,Carlisle,6
1896-10-14,Wed,Wesleyan (CT),6,,Amherst,0
1896-10-14,Wed,Wisconsin,18,,Madison High,0
1896-10-14,Wed,Yale,22,,Williams,0
1896-10-15,Thu,Lafayette,18,@,West Virginia,0
1896-10-15,Thu,Michigan,28,,Physicians & Surgeons,0
1896-10-16,Fri,Lafayette,6,@,West Virginia,0
1896-10-17,Sat,Bowdoin,12,,Colby,0
1896-10-17,Sat,Bucknell,10,,Pennsylvania Reserves,0
1896-10-17,Sat,Chicago,30,,Oberlin,0
1896-10-17,Sat,Cornell,18,,Tufts,0
1896-10-17,Sat,Dickinson,40,,Susquehanna,0
1896-10-17,Sat,Franklin & Marshall,4,,Haverford,4
1896-10-17,Sat,Harvard,12,,Brown,0
1896-10-17,Sat,Illinois,10,,Missouri,0
1896-10-17,Sat,Lafayette,34,@,West Virginia,0
1896-10-17,Sat,Michigan,66,,Lake Forest,0
1896-10-17,Sat,Minnesota,14,,Purdue,0
1896-10-17,Sat,Navy,50,,St. John's (Maryland),0
1896-10-17,Sat,Northwestern,16,,Physicians & Surgeons,6
1896-10-17,Sat,Pennsylvania,34,,Lehigh,0
1896-10-17,Sat,Princeton,11,@,Army,0
1896-10-17,Sat,Trinity (CT),16,@,MIT,6
1896-10-17,Sat,Williams,24,@,Syracuse,6
1896-10-17,Sat,Wisconsin,50,,Rush Medical,0
1896-10-17,Sat,Yale,42,,Dartmouth,0
1896-10-21,Wed,Chicago,36,,Armour,0
1896-10-21,Wed,Illinois,22,,Oberlin,6
1896-10-21,Wed,Pennsylvania,14,,Amherst,0
1896-10-21,Wed,Princeton,48,,Virginia,0
1896-10-21,Wed,Yale,16,,Wesleyan (CT),0
1896-10-24,Sat,Amherst,6,,Wesleyan (CT),4
1896-10-24,Sat,Army,44,,Union (NY),0
1896-10-24,Sat,Brown,16,,Lehigh,0
1896-10-24,Sat,Dartmouth,28,,Bowdoin,10
1896-10-24,Sat,Gettysburg,10,,Franklin & Marshall,0
1896-10-24,Sat,Harvard,13,@,Cornell,4
1896-10-24,Sat,Lafayette,6,@,Pennsylvania,4
1896-10-24,Sat,Michigan,16,@,Purdue,0
1896-10-24,Sat,Minnesota,18,,Iowa State,6
1896-10-24,Sat,Northwestern,46,,Chicago,6
1896-10-24,Sat,Pennsylvania Reserves,6,@,Navy,0
1896-10-24,Sat,Princeton,39,,Penn State,0
1896-10-24,Sat,Trinity (CT),16,,Tufts,2
1896-10-24,Sat,Williams,4,@,Colgate,0
1896-10-24,Sat,Wisconsin,54,,Grinnell,6
1896-10-24,Sat,Yale,12,,Carlisle,6
